source_file,method,beam,batch_mode,batch_size,model,idx,inputs,equation,verified,elapsed_s,depth0_max_score,depth0_mean_score,depth0_min_score,depth0_n_candidates,depth0_score_1,depth0_score_2,depth0_score_3,depth0_score_4,depth0_score_5,depth1_max_score,depth1_mean_score,depth1_min_score,depth1_n_candidates,depth1_score_1,depth1_score_2,depth1_score_3,depth1_score_4,depth1_score_5,depth2_max_score,depth2_mean_score,depth2_min_score,depth2_n_candidates,depth2_score_1,depth2_score_2,depth2_score_3,depth2_score_4,depth2_score_5
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,85,5 9 12 12,(5 + 9) * (12 / 12) = 24,False,957.78,60.0,21.8,3.0,5,60.0,40.001,3.0,3.0,3.0,60.0,44.001,20.002000000000002,5,60.0,60.0,60.0,20.002000000000002,20.002000000000002,60.0,20.002,0.003,5,60.0,40.001,0.003,0.003,0.003
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,93,1 5 6 7,(7 + 5) * (6 - 1) = 24,False,783.73,3.0,3.0,3.0,5,3.0,3.0,3.0,3.0,3.0,21.001,13.001,1.002,5,21.001,21.001,21.001,1.002,1.002,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,71,1 2 6 10,(10 - 2) * (1 + 6) = 24,False,840.47,40.001,10.4,3.0,5,40.001,3.0,3.0,3.0,3.0,60.0,32.601,20.002,5,60.0,40.001000000000005,22.0,21.001,20.002,60.0,12.002,0.003,5,60.0,0.003,0.003,0.003,0.003
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,33,6 9 9 11,(6 - (11 - 9)) * 9 = 24,False,902.33,22.0,6.8,3.0,5,22.0,3.0,3.0,3.0,3.0,40.001000000000005,24.801,21.001,5,40.001000000000005,21.001,21.001,21.001,21.001,60.0,20.002,0.003,5,60.0,40.001000000000005,0.003,0.003,0.003
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,86,1 2 7 12,(12 - 7) * (1 + 2) = 24,False,662.57,22.0,10.6,3.0,5,22.0,22.0,3.0,3.0,3.0,20.002,6.4,3.0,5,20.002,3.0,3.0,3.0,3.0,60.0,16.002,0.003,5,60.0,20.002000000000002,0.003,0.003,0.003
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,79,2 3 10 12,(10 - 2) * (12 / 3) = 24,False,603.46,22.0,6.201,0.003,5,22.0,3.0,3.0,3.0,0.003,60.0,41.0,22.0,5,60.0,60.0,41.0,22.0,22.0,60.0,32.001,0.003,5,60.0,60.0,20.002000000000002,20.002,0.003
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,41,4 5 10 12,(12 - 10) * (5 + 4) = 24,False,720.75,60.0,33.2,3.0,5,60.0,41.0,40.001,22.0,3.0,41.0,18.2,3.0,5,41.0,22.0,22.0,3.0,3.0,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,49,1 6 6 6,(6 / 6 + 1) * 6 = 24,False,602.25,60.0,37.2,3.0,5,60.0,60.0,60.0,3.0,3.0,40.001000000000005,28.801,3.0,5,40.001000000000005,40.001000000000005,40.001000000000005,21.001,3.0,60.0,40.001,0.003,5,60.0,60.0,40.001,40.001,0.003
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,64,1 7 10 13,(13 + 1) * (10 - 7) - 10 = 24,False,663.21,22.0,6.8,3.0,5,22.0,3.0,3.0,3.0,3.0,60.0,29.6,3.0,5,60.0,60.0,22.0,3.0,3.0,40.001,12.002,0.003,5,40.001,20.002,0.003,0.003,0.003
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,57,1 7 9 11,(11 + 1) * (9 - 7) = 24,True,530.74,22.0,10.2,3.0,5,22.0,20.002,3.0,3.0,3.0,40.001,40.001,40.001,5,40.001,40.001,40.001,40.001,40.001,60.0,36.001,0.003,5,60.0,60.0,60.0,0.003,0.003
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,94,5 8 10 11,8 + 11 + (10 - 5) = 24,True,541.04,2.001,1.801,1.002,5,2.001,2.001,2.001,2.001,1.002,60.0,25.4,3.0,5,60.0,40.001,21.001,3.0,3.0,60.0,16.002,0.003,5,60.0,20.002000000000002,0.003,0.003,0.003
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,72,1 5 12 12,(1 + 5) * 12 - 12 = 24,False,541.21,60.0,48.6,41.0,5,60.0,60.0,41.0,41.0,41.0,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,16.002,0.003,5,60.0,20.002,0.003,0.003,0.003
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,87,2 4 5 6,(6 * 4) / (5 - 2) = 24,False,481.04,3.0,2.001,1.0019999999999998,5,3.0,3.0,2.001,1.0019999999999998,1.0019999999999998,60.0,25.8,3.0,5,60.0,22.0,22.0,22.0,3.0,60.0,36.001,20.002,5,60.0,60.0,20.002,20.002,20.002
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,42,1 2 7 11,(11 - 1) * (7 - 2) = 24,False,499.47,3.0,2.201,2.001,5,3.0,2.001,2.001,2.001,2.001,60.0,12.802,1.002,5,60.0,1.002,1.002,1.002,1.002,60.0,36.001,0.003,5,60.0,60.0,40.001,20.002000000000002,0.003
tot_gemma3-27B.jsonl,tot,5,batched,,gemma-3-27b,34,5 8 11 12,(11 + 5) * (12 - 8) = 24,False,679.38,60.0,29.2,3.0,5,60.0,41.0,21.001,21.001,3.0,60.0,37.2,22.0,5,60.0,60.0,22.0,22.0,22.0,60.0,12.002,0.003,5,60.0,0.003,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,1,1 2 4 7,(7 - (1 + 2)) * 4 = 24,False,483.27,3.0,3.0,3.0,5,3.0,3.0,3.0,3.0,3.0,60.0,56.2,41.0,5,60.0,60.0,60.0,60.0,41.0,60.0,20.002,0.003,5,60.0,40.001,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,6,1 8 10 11,(11 + 1) * (10 - 8) = 24,True,483.44,41.0,21.8,3.0,5,41.0,40.001,22.0,3.0,3.0,21.001,9.002,1.0019999999999998,5,21.001,21.001,1.0019999999999998,1.0019999999999998,1.0019999999999998,60.0,20.002,0.003,5,60.0,20.002000000000002,20.002000000000002,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,14,1 5 10 11,(11 + 1) / 5 * 10 = 24,True,542.07,22.0,6.8,3.0,5,22.0,3.0,3.0,3.0,3.0,21.001,6.201,2.001,5,21.001,3.0,3.0,2.001,2.001,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,7,2 3 6 9,(9 - 3) * (6 - 2) = 24,True,602.05,60.0,33.2,3.0,5,60.0,41.0,40.001000000000005,22.0,3.0,40.001000000000005,21.6,3.0,5,40.001000000000005,40.001000000000005,22.0,3.0,3.0,60.0,32.001,0.003,5,60.0,60.0,40.001000000000005,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,20,1 5 9 13,(1 + 5) * (13 - 9) = 24,True,662.07,3.0,2.401,2.001,5,3.0,3.0,2.001,2.001,2.001,21.001,9.002,1.002,5,21.001,20.002000000000002,2.001,1.002,1.002,60.0,44.001,0.003,5,60.0,60.0,60.0,40.001000000000005,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,28,4 7 9 13,(13 - 7) * (9 - 4) = 24,False,662.12,21.001,6.201,2.001,5,21.001,3.0,3.0,2.001,2.001,60.0,36.001,20.002000000000002,5,60.0,60.0,20.002000000000002,20.002000000000002,20.002000000000002,60.0,16.002,0.003,5,60.0,20.002000000000002,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,29,5 6 8 12,(12 - 8) * (6 + 5) = 24,False,662.14,22.0,10.6,3.0,5,22.0,22.0,3.0,3.0,3.0,3.0,2.201,2.001,5,3.0,2.001,2.001,2.001,2.001,60.0,28.002,0.003,5,60.0,40.001000000000005,40.001000000000005,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,24,6 7 8 11,(7 + 8 - 11) * 6 = 24,True,722.25,22.0,10.4,3.0,5,22.0,21.001,3.0,3.0,3.0,60.0,41.0,3.0,5,60.0,60.0,60.0,22.0,3.0,60.0,12.002,0.003,5,60.0,0.003,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,17,1 4 5 13,(13 - 4) * (1 + 5) = 24,False,728.7,3.0,3.0,3.0,5,3.0,3.0,3.0,3.0,3.0,60.0,13.601,2.001,5,60.0,2.001,2.001,2.001,2.001,60.0,48.001,0.003,5,60.0,60.0,60.0,60.0,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,13,1 4 4 8,(4 / 1) * (8 - 4) = 24,False,782.49,22.0,14.4,3.0,5,22.0,22.0,22.0,3.0,3.0,40.001,40.001,40.001,5,40.001,40.001,40.001,40.001,40.001,60.0,48.001,0.003,5,60.0,60.0,60.0,60.0,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,2,2 5 8 11,(11 + 5) * (8 - 2) = 24,False,782.51,3.0,3.0,3.0,5,3.0,3.0,3.0,3.0,3.0,22.0,10.001,2.001,5,22.0,22.0,2.001,2.001,2.001,60.0,12.002,0.003,5,60.0,0.003,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,22,5 5 8 10,(10 + 5) * 8 / 5 = 24,True,782.59,20.002000000000002,6.4,3.0,5,20.002000000000002,3.0,3.0,3.0,3.0,2.001,2.001,2.001,5,2.001,2.001,2.001,2.001,2.001,60.0,28.002,0.003,5,60.0,60.0,20.002,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,23,2 4 6 12,(4 * 6) + (12 - 2) = 24,False,782.59,60.0,52.0,40.001000000000005,5,60.0,60.0,60.0,40.001000000000005,40.001000000000005,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,0,4 5 6 10,4 * 6 + 10 - 5 = 24,False,782.68,60.0,21.8,3.0,5,60.0,22.0,21.001,3.0,3.0,40.001000000000005,24.401,2.001,5,40.001000000000005,40.001000000000005,20.002,20.002,2.001,40.001000000000005,24.002,0.003,5,40.001000000000005,40.001000000000005,20.002000000000002,20.002000000000002,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,16,2 4 8 9,(2 + 8) * (9 - 4) = 24,False,788.16,22.0,14.4,3.0,5,22.0,22.0,22.0,3.0,3.0,2.001,1.601,1.002,5,2.001,2.001,2.001,1.002,1.002,60.0,44.001,0.003,5,60.0,60.0,60.0,40.001000000000005,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,5,1 11 11 13,(13 - 11) * (11 + 1) = 24,True,842.41,60.0,25.8,3.0,5,60.0,41.0,22.0,3.0,3.0,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,28.002,0.003,5,60.0,60.0,20.002000000000002,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,21,5 6 7 13,(7 + 5) * (13 - 6) = 24,False,842.51,3.0,3.0,3.0,5,3.0,3.0,3.0,3.0,3.0,40.001,29.001,21.001,5,40.001,40.001,22.0,22.0,21.001,60.0,32.001,0.003,5,60.0,60.0,40.001000000000005,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,8,1 3 5 9,(9 - 5) * (1 + 3) = 24,False,842.72,22.0,10.6,3.0,5,22.0,22.0,3.0,3.0,3.0,20.002000000000002,6.4,3.0,5,20.002000000000002,3.0,3.0,3.0,3.0,60.0,48.001,0.003,5,60.0,60.0,60.0,60.0,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,15,3 4 6 11,(4 * 6) + (11 - 3) = 24,False,902.54,60.0,37.2,3.0,5,60.0,60.0,60.0,3.0,3.0,60.0,40.6,3.0,5,60.0,60.0,60.0,20.002000000000002,3.0,60.0,36.001,0.003,5,60.0,60.0,60.0,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,9,3 3 7 12,3 * (12 - 7 + 3) = 24,True,908.34,3.0,3.0,3.0,5,3.0,3.0,3.0,3.0,3.0,22.0,6.8,3.0,5,22.0,3.0,3.0,3.0,3.0,60.0,32.001,0.003,5,60.0,60.0,40.001,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,3,3 4 4 13,(13 - 4) + (3 * 4) = 24,False,433.62,60.0,52.0,20.002000000000002,5,60.0,60.0,60.0,60.0,20.002000000000002,60.0,44.8,41.0,5,60.0,41.0,41.0,41.0,41.0,60.0,36.001,0.003,5,60.0,60.0,60.0,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,18,2 2 7 12,2 * 7 + 12 - 2 = 24,True,540.4,3.0,3.0,3.0,5,3.0,3.0,3.0,3.0,3.0,60.0,14.4,3.0,5,60.0,3.0,3.0,3.0,3.0,60.0,44.001,20.002,5,60.0,60.0,60.0,20.002,20.002
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,25,7 9 9 13,(13 - 9) * (9 - 7) * 2 = 24,False,599.52,60.0,33.0,3.0,5,60.0,60.0,21.001,21.001,3.0,41.0,40.401,40.001000000000005,5,41.0,41.0,40.001000000000005,40.001000000000005,40.001000000000005,40.001000000000005,8.003,0.003,5,40.001000000000005,0.003,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,19,3 3 6 7,(6 - 3) * (7 - 3) = 24,False,421.47,60.0,25.6,3.0,5,60.0,40.001000000000005,22.0,3.0,3.0,60.0,21.001,2.001,5,60.0,21.001,20.002000000000002,2.001,2.001,60.0,32.001,0.003,5,60.0,40.001000000000005,40.001000000000005,20.002,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,26,3 6 9 12,(12 / 6) * (9 + 3) = 24,True,486.43,41.0,33.2,22.0,5,41.0,41.0,40.001,22.0,22.0,3.0,2.401,2.001,5,3.0,3.0,2.001,2.001,2.001,60.0,32.001,0.003,5,60.0,60.0,20.002000000000002,20.002000000000002,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,12,4 6 6 9,(9 - 4) * 6 - 6 = 24,True,366.07,60.0,21.6,3.0,5,60.0,22.0,20.002,3.0,3.0,60.0,40.401,21.001,5,60.0,60.0,40.001000000000005,21.001,21.001,60.0,32.001,0.003,5,60.0,60.0,40.001000000000005,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,11,1 2 8 13,(13 - 1) / 2 * 8 = 24,False,498.11,3.0,3.0,3.0,5,3.0,3.0,3.0,3.0,3.0,40.001,14.2,3.0,5,40.001,22.0,3.0,3.0,3.0,60.0,32.001,0.003,5,60.0,60.0,40.001,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,10,4 5 7 9,(4 * 7) - 9 + 5 = 24,True,718.96,40.001000000000005,13.601,2.001,5,40.001000000000005,21.001,3.0,2.001,2.001,22.0,20.801,20.002000000000002,5,22.0,22.0,20.002000000000002,20.002000000000002,20.002000000000002,60.0,32.001,0.003,5,60.0,60.0,40.001000000000005,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,4,6 7 8 9,(9 - 7) * (6 * 8) = 24,False,480.44,3.0,3.0,3.0,5,3.0,3.0,3.0,3.0,3.0,60.0,36.001,20.002000000000002,5,60.0,60.0,20.002000000000002,20.002000000000002,20.002000000000002,40.001000000000005,16.002,0.003,5,40.001000000000005,20.002000000000002,20.002000000000002,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,27,6 9 12 13,(13 - 9) * 6 = 24,False,474.02,22.0,6.8,3.0,5,22.0,3.0,3.0,3.0,3.0,60.0,29.4,21.001,5,60.0,22.0,22.0,22.0,21.001,0.003,0.003,0.003,5,0.003,0.003,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,50,1 2 2 9,(9 - 2) * (2 / 1) = 24,False,602.83,22.0,6.8,3.0,5,22.0,3.0,3.0,3.0,3.0,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,56.0,40.001000000000005,5,60.0,60.0,60.0,60.0,40.001000000000005
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,44,6 10 12 13,6 * (13 - 10) + 12 = 24,False,604.55,60.0,14.0,2.001,5,60.0,3.0,3.0,2.001,2.001,21.001,10.2,3.0,5,21.001,21.001,3.0,3.0,3.0,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,52,5 10 12 13,(12 - (13 - 5)) * 10 = 24,False,665.79,3.0,3.0,3.0,5,3.0,3.0,3.0,3.0,3.0,41.0,41.0,41.0,5,41.0,41.0,41.0,41.0,41.0,60.0,12.002,0.003,5,60.0,0.003,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,74,7 7 8 11,(11 - 7) * (7 + 8) = 24,False,722.14,20.002000000000002,9.801,3.0,5,20.002000000000002,20.002000000000002,3.0,3.0,3.0,21.001,6.6,3.0,5,21.001,3.0,3.0,3.0,3.0,60.0,36.001,0.003,5,60.0,60.0,60.0,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,95,4 4 9 12,(4 + 4) * (12 - 9) = 24,True,722.24,41.0,13.801,1.0019999999999998,5,41.0,22.0,3.0,2.001,1.0019999999999998,20.002000000000002,6.4,3.0,5,20.002000000000002,3.0,3.0,3.0,3.0,60.0,36.001,0.003,5,60.0,60.0,40.001000000000005,20.002000000000002,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,89,2 3 3 10,(10 - 2) * 3 - 3 = 24,False,722.44,20.002000000000002,6.4,3.0,5,20.002000000000002,3.0,3.0,3.0,3.0,22.0,14.0,3.0,5,22.0,22.0,20.002000000000002,3.0,3.0,40.001000000000005,12.002,0.003,5,40.001000000000005,20.002,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,96,2 5 6 6,(6 + 6) * (5 - 2) = 24,False,725.68,21.001,10.001,3.0,5,21.001,20.002000000000002,3.0,3.0,3.0,40.001000000000005,25.201,20.002,5,40.001000000000005,22.0,22.0,22.0,20.002,60.0,40.001,0.003,5,60.0,60.0,60.0,20.002,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,80,3 4 6 6,(3 * 4) + 6 + 6 = 24,True,782.21,60.0,37.0,21.001,5,60.0,60.0,22.0,22.0,21.001,60.0,60.0,60.0,5,60.0,60.0,60.0,60.0,60.0,60.0,28.002,0.003,5,60.0,40.001000000000005,40.001000000000005,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,73,5 6 6 8,(6 + 6) * (8 - 5) = 24,False,782.45,3.0,3.0,3.0,5,3.0,3.0,3.0,3.0,3.0,22.0,20.402,20.002000000000002,5,22.0,20.002000000000002,20.002000000000002,20.002000000000002,20.002000000000002,60.0,36.001,0.003,5,60.0,60.0,60.0,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,35,5 6 8 10,(10 / 5) * (8 - 6) * 6 = 24,False,786.58,22.0,10.6,3.0,5,22.0,22.0,3.0,3.0,3.0,60.0,52.4,41.0,5,60.0,60.0,60.0,41.0,41.0,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,59,2 2 5 12,(12 / 5 + 2) * 2 = 24,False,842.24,20.002,9.801,3.0,5,20.002,20.002,3.0,3.0,3.0,3.0,2.8,2.001,5,3.0,3.0,3.0,3.0,2.001,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,67,2 5 7 7,(7 + 7) * (5 - 2) = 24,False,842.8,22.0,10.2,3.0,5,22.0,20.002,3.0,3.0,3.0,60.0,12.802,1.002,5,60.0,1.002,1.002,1.002,1.002,60.0,44.001,0.003,5,60.0,60.0,60.0,40.001000000000005,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,58,2 3 6 13,(13 * 6) / 3 - 2 = 24,True,842.81,3.0,2.6,2.001,5,3.0,3.0,3.0,2.001,2.001,40.001,21.201,3.0,5,40.001,22.0,21.001,20.002000000000002,3.0,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,51,1 3 6 11,(11 + 1) * (6 - 3) = 24,False,842.95,41.0,10.6,3.0,5,41.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5,3.0,3.0,3.0,3.0,3.0,60.0,44.001,0.003,5,60.0,60.0,60.0,40.001000000000005,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,43,4 5 6 8,(4 * 6) / (8 - 5) = 24,False,845.76,60.0,14.4,3.0,5,60.0,3.0,3.0,3.0,3.0,60.0,44.6,3.0,5,60.0,60.0,60.0,40.001000000000005,3.0,60.0,32.001,0.003,5,60.0,60.0,40.001,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,36,6 11 12 13,(13 + 11) * (12 - 6) = 24,False,846.47,60.0,22.0,3.0,5,60.0,41.0,3.0,3.0,3.0,60.0,56.0,40.001,5,60.0,60.0,60.0,60.0,40.001,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,65,1 9 10 13,(10 - 1) * (13 - 9) = 24,False,902.6,41.0,14.2,3.0,5,41.0,21.001,3.0,3.0,3.0,60.0,44.001,40.001,5,60.0,40.001,40.001,40.001,40.001,60.0,24.002,0.003,5,60.0,60.0,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,81,5 8 8 8,(5 + 8) * (8 / 8) = 24,False,903.37,3.0,2.201,1.002,5,3.0,3.0,2.001,2.001,1.002,60.0,14.0,2.001,5,60.0,3.0,3.0,2.001,2.001,60.0,40.001,20.002000000000002,5,60.0,40.001000000000005,40.001000000000005,40.001000000000005,20.002000000000002
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,88,5 5 8 13,(13 - 5) * (8 - 5) = 24,True,966.61,3.0,2.6,2.001,5,3.0,3.0,3.0,2.001,2.001,2.001,2.001,2.001,5,2.001,2.001,2.001,2.001,2.001,60.0,32.001,0.003,5,60.0,60.0,20.002000000000002,20.002000000000002,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,66,3 3 4 11,(11 - 3) * (3 + 4) = 24,False,1143.27,60.0,22.0,3.0,5,60.0,22.0,22.0,3.0,3.0,60.0,14.4,3.0,5,60.0,3.0,3.0,3.0,3.0,60.0,36.001,0.003,5,60.0,60.0,40.001000000000005,20.002000000000002,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,37,2 2 8 8,(8 / 2) * (2 + 8) = 24,False,660.2,60.0,41.0,3.0,5,60.0,60.0,41.0,41.0,3.0,60.0,48.6,41.0,5,60.0,60.0,41.0,41.0,41.0,60.0,44.001,20.002000000000002,5,60.0,60.0,60.0,20.002000000000002,20.002000000000002
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,60,2 6 8 13,(13 - 6) * 2 + 8 = 24,False,549.02,3.0,2.201,2.001,5,3.0,2.001,2.001,2.001,2.001,2.001,2.001,2.001,5,2.001,2.001,2.001,2.001,2.001,60.0,36.001,0.003,5,60.0,60.0,60.0,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,45,1 3 9 9,(9 / 3) * (9 - 1) = 24,True,663.76,60.0,56.2,41.0,5,60.0,60.0,60.0,60.0,41.0,3.0,3.0,3.0,5,3.0,3.0,3.0,3.0,3.0,60.0,32.001,0.003,5,60.0,60.0,40.001000000000005,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,82,6 8 8 12,(6 * (12 - 8)) = 24,False,838.33,41.0,25.8,22.0,5,41.0,22.0,22.0,22.0,22.0,60.0,52.4,22.0,5,60.0,60.0,60.0,60.0,22.0,60.0,52.0,40.001000000000005,5,60.0,60.0,60.0,40.001000000000005,40.001000000000005
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,38,2 7 12 13,(2 * 12) + (13 - 7) = 24,False,600.99,60.0,18.2,3.0,5,60.0,22.0,3.0,3.0,3.0,41.0,32.601,2.001,5,41.0,40.001000000000005,40.001000000000005,40.001000000000005,2.001,60.0,48.001,0.003,5,60.0,60.0,60.0,60.0,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,30,2 4 6 7,(7 - 6) * (2 + 4 + 6) = 24,False,719.65,22.0,6.8,3.0,5,22.0,3.0,3.0,3.0,3.0,22.0,22.0,22.0,5,22.0,22.0,22.0,22.0,22.0,40.001000000000005,16.002,0.003,5,40.001000000000005,40.001,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,98,4 8 11 13,(8 + 4) * (13 - 11) = 24,True,665.14,60.0,18.2,3.0,5,60.0,22.0,3.0,3.0,3.0,60.0,48.2,21.001,5,60.0,60.0,60.0,40.001000000000005,21.001,60.0,12.002,0.003,5,60.0,0.003,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,76,3 3 9 12,(3 * 12) - 9 - 3 = 24,True,719.99,41.0,41.0,41.0,5,41.0,41.0,41.0,41.0,41.0,22.0,22.0,22.0,5,22.0,22.0,22.0,22.0,22.0,60.0,28.002,0.003,5,60.0,40.001000000000005,40.001,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,97,2 4 9 12,(12 / 2) * (4 * 9) = 24,False,902.46,60.0,29.2,3.0,5,60.0,40.001000000000005,40.001000000000005,3.0,3.0,41.0,25.6,21.001,5,41.0,22.0,22.0,22.0,21.001,0.003,0.003,0.003,5,0.003,0.003,0.003,0.003,0.003
tot_gemma3-27B.rescored.jsonl,tot,5,batched,,gemma-3-27b,90,3 4 8 12,(8 * 3) + (12 / 4) = 24,False,841.24,60.0,52.0,40.001000000000005,5,60.0,60.0,60.0,40.001000000000005,40.001000000000005,60.0,56.2,41.0,5,60.0,60.0,60.0,60.0,41.0,60.0,40.001,20.002000000000002,5,60.0,60.0,40.001000000000005,20.002000000000002,20.002000000000002
